variant,layer,election_id,region_id,beneficiary_slot,burdened_slot,projected_margin,government_rejection_strength,dominance_activation,regime_certainty,veto_rate,base_runner_core_floor,rupture_floor_activation,theoretical_floor,effective_runner_floor,runner_flexible_mass,transfer,donor_slot,recipient_slots,candidate_ballot_recent_base,floor_mode,recipient_weight_mode,protected_floor,before,reservoir,gain,after
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2007,sido_48,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0994668855013218,0.0,0.01,0.0994668855013218,0.0644903902204684,0.004035866149921866,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2007,sido_50,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0,0.0,0.01,0.0,0.2696919174747736,0.016877560779567178,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_11,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2981507946412702,0.0,0.01,0.2981507946412702,0.020775818418153735,0.001307252932608046,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_26,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3539560494922693,0.0,0.01,0.3539560494922693,0.03533489788607641,0.00222333714876028,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_27,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.4618834178563183,0.0,0.01,0.4618834178563183,0.035586450889516674,0.0022391653291397493,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_28,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2930148075897038,0.0,0.01,0.2930148075897038,0.02963264010423733,0.0018645405392711107,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_29,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.0341806016229801,0.0,0.01,0.0341806016229801,0.020989257269728195,0.0013206829000364001,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_30,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2396170369219419,0.0,0.01,0.2396170369219419,0.029086009721897926,0.001830145544283022,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_31,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3553353097157836,0.0,0.01,0.3553353097157836,0.03151593008562664,0.001983040629210832,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_36,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.1724331995485346,0.0,0.01,0.1724331995485346,0.05851073368036361,0.0036816036149925546,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_41,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2904867750077805,0.0,0.01,0.2904867750077805,0.029907444360296687,0.0018818317314829597,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_42,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3376440484133232,0.0,0.01,0.3376440484133232,0.03245600676312743,0.0020421919930129684,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_43,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2911638514975106,0.0,0.01,0.2911638514975106,0.03015423544612711,0.0018973602831963035,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_44,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2550776099850012,0.0,0.01,0.2550776099850012,0.030969977487163403,0.001948688281638212,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_45,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.0682483484546126,0.0,0.01,0.0682483484546126,0.025322934131601596,0.001593365866003672,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_46,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.0438553923470368,0.0,0.01,0.0438553923470368,0.020205248004484,0.001271351586556744,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_47,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.4863134552896404,0.0,0.01,0.4863134552896404,0.03603439177059248,0.0022673505981210046,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_48,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.3752628188705947,0.0,0.01,0.3752628188705947,0.034783946318121595,0.0021886702567785613,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,strong_incumbent_veto,pres_2017,sido_50,A,B,0.14222159439442095,0.1258437002381364,1.0,1.0,0.0629218501190682,0.2397495310485979,0.0,0.01,0.2397495310485979,0.045654470168853906,0.0028726637292300957,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_11,,,,,,,,,,,,,0.025312926053931,C,A|B,0.0172553182802303,theoretical,prediction_tilted,0.01,0.060625852107862005,0.050625852107862,0.5,0.03531292605393101
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_26,,,,,,,,,,,,,0.048325769394412,C,A|B,0.039818482004606,theoretical,prediction_tilted,0.01,0.106651538788824,0.096651538788824,0.5,0.058325769394411996
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_27,,,,,,,,,,,,,0.0208613275891017,C,A|B,0.0058164519761945,theoretical,prediction_tilted,0.01,0.0517226551782034,0.0417226551782034,0.5,0.030861327589101702
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_28,,,,,,,,,,,,,0.0264003957270692,C,A|B,0.0255062904560678,theoretical,prediction_tilted,0.01,0.0628007914541384,0.0528007914541384,0.5,0.0364003957270692
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_29,,,,,,,,,,,,,0.062350677499779995,C,A|B,0.0779749988731636,theoretical,prediction_tilted,0.01,0.13470135499955999,0.12470135499955999,0.5,0.07235067749978
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_30,,,,,,,,,,,,,0.0327083634776253,C,A|B,0.0189676131685742,theoretical,prediction_tilted,0.01,0.07541672695525059,0.0654167269552506,0.5,0.04270836347762529
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_31,,,,,,,,,,,,,0.1227008152349797,C,A|B,0.3115852121639049,theoretical,prediction_tilted,0.01,0.2554016304699594,0.2454016304699594,0.5,0.1327008152349797
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_41,,,,,,,,,,,,,0.0241102146136453,C,A|B,0.0208780312728109,theoretical,prediction_tilted,0.01,0.0582204292272906,0.0482204292272906,0.5,0.0341102146136453
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_42,,,,,,,,,,,,,0.038223883459704906,C,A|B,0.0200289187580357,theoretical,prediction_tilted,0.01,0.08644776691940981,0.07644776691940981,0.5,0.0482238834597049
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_43,,,,,,,,,,,,,0.031653684504008,C,A|B,0.0118716878700329,theoretical,prediction_tilted,0.01,0.073307369008016,0.063307369008016,0.5,0.041653684504008
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_44,,,,,,,,,,,,,0.0177021528213866,C,A|B,0.0095463081839152,theoretical,prediction_tilted,0.01,0.0454043056427732,0.0354043056427732,0.5,0.027702152821386602
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_45,,,,,,,,,,,,,0.05882763126316629,C,A|B,0.0228231814936564,theoretical,prediction_tilted,0.01,0.12765526252633258,0.11765526252633259,0.5,0.0688276312631663
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_46,,,,,,,,,,,,,0.0627676696159194,C,A|B,0.0132624825931937,theoretical,prediction_tilted,0.01,0.1355353392318388,0.1255353392318388,0.5,0.0727676696159194
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_47,,,,,,,,,,,,,0.017480571851519997,C,A|B,0.0296959172831779,theoretical,prediction_tilted,0.01,0.044961143703039996,0.034961143703039994,0.5,0.02748057185152
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_48,,,,,,,,,,,,,0.03978345971423781,C,A|B,0.0344685791555901,theoretical,prediction_tilted,0.01,0.08956691942847561,0.07956691942847562,0.5,0.0497834597142378
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2002,sido_50,,,,,,,,,,,,,0.06862850488756084,C,A|B,0.0,theoretical,prediction_tilted,0.01,0.14725700977512168,0.13725700977512167,0.5,0.07862850488756085
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_11,,,,,,,,,,,,,0.0201244962273979,C,A|B,0.029384832583875,theoretical,prediction_tilted,0.01,0.050248992454795804,0.0402489924547958,0.5,0.030124496227397903
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_26,,,,,,,,,,,,,0.0186599718785586,C,A|B,0.0399820977460082,theoretical,prediction_tilted,0.01,0.0473199437571172,0.0373199437571172,0.5,0.0286599718785586
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_27,,,,,,,,,,,,,0.012936492498500998,C,A|B,0.0389354436816256,theoretical,prediction_tilted,0.01,0.035872984997002,0.025872984997001996,0.5,0.022936492498501
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_28,,,,,,,,,,,,,0.0217159160626799,C,A|B,0.0485003528440327,theoretical,prediction_tilted,0.01,0.053431832125359804,0.0434318321253598,0.5,0.0317159160626799
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_29,,,,,,,,,,,,,0.0373448252333252,C,A|B,0.0876883018010707,theoretical,prediction_tilted,0.01,0.08468965046665039,0.0746896504666504,0.5,0.04734482523332519
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_30,,,,,,,,,,,,,0.020154557844191,C,A|B,0.0287620743601844,theoretical,prediction_tilted,0.01,0.050309115688382,0.040309115688382,0.5,0.030154557844191
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_31,,,,,,,,,,,,,0.0461215494330516,C,A|B,0.176134143020495,theoretical,prediction_tilted,0.01,0.1022430988661032,0.0922430988661032,0.5,0.056121549433051594
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_36,,,,,,,,,,,,,0.0248830085457187,C,A|B,0.0509430370441767,theoretical,prediction_tilted,0.01,0.059766017091437404,0.0497660170914374,0.5,0.0348830085457187
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_41,,,,,,,,,,,,,0.017292096576477,C,A|B,0.0359763522960836,theoretical,prediction_tilted,0.01,0.044584193152954005,0.034584193152954,0.5,0.027292096576477003
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_42,,,,,,,,,,,,,0.0183571726243893,C,A|B,0.0308172356117518,theoretical,prediction_tilted,0.01,0.0467143452487786,0.0367143452487786,0.5,0.0283571726243893
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_43,,,,,,,,,,,,,0.0186670060447342,C,A|B,0.0345580698080987,theoretical,prediction_tilted,0.01,0.0473340120894684,0.0373340120894684,0.5,0.0286670060447342
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_44,,,,,,,,,,,,,0.0185115449354657,C,A|B,0.0309340683403439,theoretical,prediction_tilted,0.01,0.0470230898709314,0.0370230898709314,0.5,0.0285115449354657
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_45,,,,,,,,,,,,,0.0311980689793105,C,A|B,0.0459485902537228,theoretical,prediction_tilted,0.01,0.072396137958621,0.062396137958621,0.5,0.0411980689793105
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_46,,,,,,,,,,,,,0.0308684238021872,C,A|B,0.0592373366011094,theoretical,prediction_tilted,0.01,0.0717368476043744,0.0617368476043744,0.5,0.040868423802187206
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_47,,,,,,,,,,,,,0.012709123387680796,C,A|B,0.0343795636905044,theoretical,prediction_tilted,0.01,0.035418246775361595,0.025418246775361593,0.5,0.0227091233876808
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_48,,,,,,,,,,,,,0.0262275269035888,C,A|B,0.0766151338961869,theoretical,prediction_tilted,0.01,0.0624550538071776,0.0524550538071776,0.5,0.0362275269035888
strong_0.50__rupture_0__weak_0.50__floor_theoretical__recipient_prediction_tilted,weak_same_lane_refusal,pres_2022,sido_50,,,,,,,,,,,,,0.0318380298535168,C,A|B,0.0503767176193264,theoretical,prediction_tilted,0.01,0.0736760597070336,0.0636760597070336,0.5,0.0418380298535168
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_11,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.224727422604459,0.0,0.01,0.224727422604459,0.11575376295856316,0.007243973746374882,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_26,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1230144019232013,0.0,0.01,0.1230144019232013,0.06769999442714049,0.004236726044366161,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_27,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0533297784427378,0.0,0.01,0.0533297784427378,0.036548243373766096,0.002287221673911859,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_28,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1882964963574757,0.0,0.01,0.1882964963574757,0.1253482410577939,0.007844404744768224,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_29,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.5063986688693,0.0,0.01,0.5063986688693,0.24746182449968468,0.015486381730393087,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_30,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1749885957265136,0.0,0.01,0.1749885957265136,0.1550161062926277,0.009701046216968634,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_31,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0922216716368157,0.0,0.01,0.0922216716368157,0.0762003677779345,0.004768686991584605,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_41,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1969781637048186,0.0,0.01,0.1969781637048186,0.12484403173333555,0.007812850875453744,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_42,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1620964538589391,0.0,0.01,0.1620964538589391,0.0926504884460915,0.005798150217652563,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_43,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1871115693451475,0.0,0.01,0.1871115693451475,0.1250937284019757,0.007828477115724083,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_44,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.1339414116449834,0.0,0.01,0.1339414116449834,0.1803984259604589,0.01128949442458055,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_45,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.5050615589935803,0.0,0.01,0.5050615589935803,0.2489963619554737,0.015582414453290776,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_46,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.5115021109033597,0.0,0.01,0.5115021109033597,0.2436089090943725,0.015245262847259446,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_47,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0689035077128128,0.0,0.01,0.0689035077128128,0.03689871266594581,0.0023091543548595123,,,,,,,,,,
strong_0.50__rupture_0__weak_0.50__floor_none__recipient_affinity_only,strong_incumbent_veto,pres_2007,sido_48,A,B,0.1550560112006703,0.1830565695612803,0.6837328178902612,1.0,0.0625808920697294,0.0994668855013218,0.0,0.01,0.0994668855013218,0.0644903902204684,0.004035866149921866,,,,,,,,,,
